,node,embedding
2755,1101,"[10.20251869  0.47267098 -5.34587053 -1.57805267  5.54689762  1.0566908
 -0.98827122  5.1021463   2.11527872 -0.95425374  1.4846107  -0.52082629
  0.89274108  0.55656097 -0.13463842 -0.94728139 -1.75845188  0.02334899
 -0.94387855 -3.26462993 -2.94753493  1.64882572  0.87515812 -2.06221872
  0.32413285  0.06451251  0.25198876 -1.23770317  0.56664999  0.45639181
 -0.83566975  0.17882324]"
2756,3328,"[ 1.09929333  0.61686895 -0.63248913 -0.27075487  0.31106187  0.46398226
 -0.01525144  0.66170474 -0.41194855  0.06476024  0.26944099  0.04246578
  0.35998052 -0.08897637  0.11951907 -0.11046753 -0.16189145  0.3049091
  0.58475364 -0.33445356 -0.82069001  0.20047861  0.0166723   0.13521945
 -0.06270781 -0.07722185 -0.0898564   0.12757788 -0.03016065 -0.05095401
 -0.08106789 -0.18254109]"
2757,2173,"[ 23.26920996  -2.26776097  28.12422555  -0.26727139   0.53386034
  -0.10348687  -1.63269681   7.63138131   1.0114572    6.28069214
  -6.25849175  -0.09357309   7.10619474  -5.94839475   0.32429818
  -1.31121121   1.21798327   2.06810346  -2.25291039  -1.32973228
  -2.58773789  -6.13727677   0.43402419   0.1784028    8.95160598
 -13.76959744   0.94066694   3.62502227  -2.18208898  -1.01705325
   1.17097512   0.57013688]"
2758,6282,"[ 7.38881613e+00 -1.62580311e+00 -1.03163702e+00 -3.23087485e+00
 -1.38579160e-02  2.78012658e+00  3.23152882e+00 -2.66889326e-01
  2.00070523e+00  1.00321878e+00 -6.05341332e-01 -5.65842758e-01
  3.94697071e-01 -1.01123086e+00 -2.26139529e+00 -5.26241245e-01
  1.31241361e+00  1.74125986e-01  1.02593695e+00  4.79846973e-01
 -6.76956027e-01 -9.84055429e-01  9.34274797e-02  3.13362158e-01
  1.64132723e-01 -7.11838487e-03  3.63604068e-01 -4.57503614e-01
 -7.07579908e-01  1.46089018e-01 -9.58792592e-01  5.40186153e-01]"
2759,5795,"[19.63475444  1.70622884 10.15262672 -1.22936125  1.96240198 -0.29961135
  1.46661856  3.23659987  1.78702671  5.7853868  -0.22191784  0.65351555
  2.30441831 -1.56976749  1.6064552  -0.29305813  1.75979634  1.31789807
 -0.06590587 -0.69490119 -0.61497263 -1.25608083 -0.18573906  1.65300501
  2.32266939 -3.30884178  0.66912553 -1.61878995 -0.98424164  0.60586848
  2.3450444  -0.52325702]"
2760,5772,"[ 8.73766247 -3.34812968  1.52648209  2.29413686  0.0906289  -1.27857744
  0.58924117 -0.95111171 -1.00457822 -0.35050933  1.07953563  0.67524363
 -0.51614248 -0.79190797 -0.69301808 -0.20026258 -0.11120934  0.84397724
 -0.41696302  0.67648892 -2.54490186  1.30614315 -0.64319391  0.06316089
 -0.12119129  1.4515555   0.06704302 -0.07991999  0.76520688  1.09585416
  1.32484856 -0.77735939]"
2761,2926,"[ 0.44755291  0.21514409 -0.17208098 -0.34088595 -0.08133058 -0.33243728
  0.58187211  0.07070078 -0.38936087 -0.02643832 -0.2286835   0.02151862
 -0.01155179  0.21982417 -0.14358908 -0.11666605  0.27642087  0.21632179
  0.4649155  -0.05674263 -0.12456288  0.09487323  0.06802607  0.29207859
  0.26141629  0.29700279  0.24690812  0.08569733  0.08360009 -0.09570929
  0.00513918 -0.04502889]"
2762,3493,"[ 0.28235075  0.11461108 -0.11125761  0.09784215  0.10156477  0.10906817
 -0.18424219  0.55070676  0.13662776 -0.03950133 -0.04165799  0.14232516
 -0.0548968   0.19964725 -0.04083859  0.14331968  0.12945709  0.20665985
 -0.08444343 -0.0362133   0.22214893 -0.11668371 -0.17990306  0.34503492
  0.00286313  0.22839193  0.09150312 -0.23360608  0.39585457 -0.13381862
  0.05191411 -0.34392221]"
2763,2630,"[ 2.49619072 -0.85937162 -0.227429    0.64749786 -0.04076185  0.99484605
 -0.74093338 -0.58949125 -0.37678199  0.57048349  1.16747471 -0.00450044
  0.36423942 -0.57783413 -0.65566091 -0.31804284  0.01708779  0.80966624
  0.70111185  0.36689876 -0.21174949 -0.14419599  0.28970556  0.08574144
 -0.3039169  -0.03952671 -0.02225119  0.07298115  0.25500148  0.1180049
 -0.24639093 -0.46764924]"
2764,6431,"[ 4.31099819  0.81641867 -2.27482718 -0.07884301 -0.02125153 -0.99451619
 -1.25060849  2.02073667  1.98962668  0.39230646 -0.0568473  -0.00904128
 -0.09977706 -0.1194913  -0.94329416 -0.12765624  0.66984102  0.18232653
 -0.83778906  0.02593754 -0.60430631 -0.45776146 -1.28460632 -0.13553124
  0.52815753 -0.46424276  0.88329678 -0.24039325  0.00843524 -0.32278039
  0.24834108  0.47452043]"
2765,4971,"[ 6.6374821   0.99822498 -1.86309992 -1.48747744 -0.49425532  1.99567316
  2.56573185  0.09566453  0.56606464  2.11259452  1.94338913  0.78197169
  0.84787132 -0.68601118 -0.30672454  0.35566187 -0.34174005  0.15297226
 -0.21737037 -0.33838902 -2.0523314   0.06302494 -1.50507883 -1.41877193
  0.02552364 -0.44456449  1.44597764 -0.61613641 -0.73606839  0.13095988
  0.54444028  0.22278751]"
2766,548,"[ 0.79620447  0.21656422  0.677883    0.68815154  0.16142112 -0.15390945
  0.13778445  0.574711   -0.12649029  0.6926042   0.3999008  -0.36980795
 -0.27580179  0.59197833  0.03590092  0.66187195  0.71694106 -0.389597
  0.17297514  0.31023125  0.10991645  0.21445136 -0.41783941 -0.23448857
  0.39055065 -0.27906839 -0.48129764  0.36657342 -0.42044144 -0.25456125
  0.16863411  0.26781926]"
2767,6258,"[ 2.80494351 -0.01580948  0.23805385  4.1580549   0.19394049  0.16709534
  1.5660065   0.13501939 -0.92602449  0.35573932  0.40759169  0.10337516
  0.18016744  0.39940419 -0.25029084  0.26920151 -0.13310401 -0.08080814
  0.50352723  0.44485034 -0.84204894 -0.71500171 -1.06354204 -0.32018516
 -0.03977431 -0.10187473  0.34072149  0.46510875 -1.16907395 -0.73839587
  0.08761671  0.05457724]"
2768,2175,"[ 0.4840048   0.30310789 -0.03874943 -0.42201242  0.41390905  0.48432969
  0.15772237  0.01138828  0.42631059 -0.1048884   0.17437378  0.33014939
 -0.27863937 -0.07158334 -0.35519276  0.28753279  0.08662142 -0.06794765
  0.21149406  0.17845493 -0.27949639  0.24257101  0.01797182 -0.22153735
 -0.1285702  -0.10585816 -0.03458772 -0.10516461  0.06297291  0.11540765
 -0.06081558 -0.13611258]"
2769,3830,"[ 7.25551418e+00 -1.46824991e+00 -4.03250045e-02 -3.56138767e+00
  3.02500888e+00  1.24181397e+00  3.00123268e+00 -8.92714836e-01
  2.94110687e-01  1.40964084e+00  1.01973893e+00  5.67104278e-02
  1.62324547e-01  4.11028287e-01 -1.66343758e+00 -2.36208570e-01
  6.03790004e-01  1.56657548e-01  1.26858841e-01  3.32439310e-01
 -8.74913263e-01 -7.51601056e-01  1.21876423e+00  8.57632982e-01
 -3.51507363e-01 -5.45981084e-01 -3.91873730e-01 -6.37021751e-01
 -7.26576788e-01  3.98098035e-01  1.42850435e+00 -6.23039651e-03]"
2770,5627,"[ 3.49813374  0.44602543 -0.97181968  0.43165424 -0.07969183 -2.04430109
 -0.55558041 -0.76111675  0.41314017  0.79535927  0.21246267  0.01531368
  0.35411499 -0.49986252  0.07365261  0.31433722  0.73852224 -0.18166486
 -0.2215941   0.21511583  0.23279489  0.39059373 -0.32728089 -0.03092232
 -0.34403797 -0.45303293  0.4877631   0.11175547 -0.72364377  0.67984448
 -0.17248955  0.299707  ]"
2771,1066,"[ 6.21255251 -0.14299938  0.16180211 -1.47690571  0.12360299 -0.60817461
  0.42841209  1.38359652  0.67325531  0.03957303  0.53548282 -1.62632225
 -0.66163055  0.60339179  0.86491094  0.54280844 -0.68142977  0.18278668
 -1.64027641  0.12976575 -0.89334401 -0.6942386  -0.42536555 -0.19222438
 -0.38457024 -0.17902899  1.3142998  -0.11255642  0.18305533 -0.68247974
  0.61829325 -0.54045837]"
2772,3223,"[14.66944299  3.96288598  9.12357336  3.62179964  1.69591663 -1.08296771
 -1.86726892  6.84137338  0.29840892  5.12637929 -5.93504994 -0.89535012
  8.54159543 -7.47299366 -6.00621367  0.40693562  0.43698359  3.78329865
 -0.62565249  0.33385575  0.22477937  4.0403842  -2.32931535  1.75538078
  1.18649439 -5.33136518  3.30832992 -0.91482082 -1.21839693  1.51921467
  2.30596632  2.35155307]"
2773,3030,"[ 0.84618558  0.31089497 -0.28275568  0.76113387 -0.22486209 -0.07609089
  0.27066192  0.75896806  0.18794947  0.59861167  0.15936505  0.0285294
 -0.16710536  0.44928212 -0.90388746  0.1772453   0.62558453  0.17350833
 -0.31977823 -0.06483123 -0.00349921  1.2308106  -0.54215468  0.04337579
 -0.32199784  0.30889282  0.28537178  0.65499738  0.27783886  0.21400526
  0.43710358 -0.23695517]"
2774,719,"[ 1.08308234e+01 -9.35802736e-01 -2.12885441e-01 -3.02365580e+00
 -2.74872222e+00  7.62923867e-01  4.05084807e+00  4.43261719e+00
  1.25955298e-01  2.76904975e+00 -1.04325615e+00  2.06542865e-01
  1.18114018e+00 -1.65484768e+00 -1.88538686e+00 -4.44699560e-01
 -7.44176896e+00  5.20512140e-01  3.15760514e-01  8.11932114e-01
 -2.08141814e-01 -1.83945006e+00 -2.32330931e+00 -6.14287974e-01
 -9.11000798e-01  1.01578988e-02  1.76171728e+00  1.87346022e+00
 -3.49041459e-01 -1.17584315e+00 -5.06139425e-01 -1.79386716e+00]"
2775,1547,"[ 0.81997413  0.34442015 -0.44367206  0.28399466 -0.11906404  0.49032621
  0.11300297  0.00553104  0.45378269  0.09594727  0.41013141 -0.13547461
 -0.47389485 -0.43281545 -0.1431904  -0.47152444  0.52940264  0.2364531
  0.42118551 -0.03327521  0.08578588  0.25542923  0.32698816  0.16081927
  0.01567795 -0.38438984 -0.10157167 -0.21400815  0.0423732   0.09352156
 -0.22152045 -0.12217075]"
2776,3691,"[ 4.04065949e+00 -3.44430854e-01  4.99747163e-04 -2.20173254e+00
  3.33576252e-01 -1.56611783e-01  2.95745519e+00  3.60883131e-03
  6.73519746e-01  1.25424347e+00 -5.45970386e-01 -2.94107499e-01
 -4.29482809e-01 -2.93464644e-01  3.11663126e-01  3.51610206e-01
  1.46091127e+00  1.24718001e-01  6.52811310e-03  3.98591902e-01
 -4.96755644e-01 -7.76679542e-01 -4.17513514e-01 -5.99709881e-01
 -3.54542259e-01  5.82657960e-01 -2.63003242e-01 -4.25636024e-01
  3.75937060e-01  2.30794899e-01  1.29222928e+00 -2.67493414e-03]"
2777,3897,"[ 6.48779999 -0.28212539 -0.88931236 -2.96400634  1.07942662  2.12019445
  4.13712273  0.98229702  2.43857739  2.60836273  1.53520011  0.42637263
  0.1556555  -0.12689585 -0.44642195 -0.57608263  2.17253717 -0.61617193
 -0.85598348 -0.46567951  0.07622771 -1.34633317  0.15242786 -1.47419019
 -1.07796943 -1.05081274 -0.31637715 -0.88333678 -0.42517645 -0.13210943
  1.83364065  0.21473342]"
2778,2595,"[ 2.59808278  1.00474971 -0.95079613 -0.62000055 -1.16423532 -0.18891336
  0.66615818  2.45932627  0.12450407  0.31944406  0.27610918 -0.05238637
 -0.80667976  0.3523979   0.17341866  0.77640364  0.82216041 -0.16377258
 -0.30555836  0.77483164  0.26116142  0.68345313 -0.39856528  0.24155007
 -0.32109759  0.73810778  0.22485193  0.02228932  0.3026415   0.13906887
 -0.37236916 -0.50537372]"
2779,3871,"[ 6.90171711 -1.73223598  0.86295869 -0.42616537  1.51416899 -0.07145802
  1.05424937  2.34661031 -1.39252298  1.42164179 -1.33108423  0.1306835
  2.29866906 -2.00525017 -2.87059642  0.90090826  1.0993799   0.87780967
  0.2348944   0.79244065 -1.3742227   0.6330672   0.17285584  0.66545534
 -0.86590923 -0.7628129  -0.23921965 -0.9082383  -0.0748706   0.67821463
 -0.5281231   0.14650963]"
2780,3961,"[ 3.37629497  0.4531251  -0.82765761 -1.29774046  0.1053843   0.16260266
  0.7755522   0.53641867 -0.0858604  -0.4685112   0.54797002 -0.40558159
 -0.0183996   0.30159577  1.07536298  0.03163053  0.7558874   0.5692087
 -0.12586825  0.52839919 -0.77332189 -0.56677278 -0.08202158  0.34468384
  0.6597358   0.30945587  0.25834457  0.23348247  0.08921619  0.02459149
 -0.42981979  0.15227302]"
2781,2779,"[ 1.26279018 -0.41555417 -0.34580166 -0.49244638 -0.41189542 -0.05901001
  0.64637414  0.34627409 -0.02052245  0.30557696 -0.07129205  0.0527691
 -0.00506827  0.18702656 -0.37834202 -0.0939549   0.33473002  0.16818628
  0.62955681 -0.06398261  0.07684428  0.08754852  0.72125694  0.66171314
 -0.47489214  0.12608287 -0.2801933  -0.16701437 -0.05073473 -0.16499056
 -0.3834451   0.04910786]"
2782,5057,"[ 1.19638713 -0.57427885 -0.25431144 -0.78516764  0.19276866 -0.24587071
  1.02596774  0.33478991 -0.52835875  0.49750061 -0.2958471   0.08666284
 -0.02188639  0.0929872  -0.21501403  0.03087024  0.41084502  0.13033282
  0.7484346  -0.03781807  0.24161916 -0.11764325  0.22034061  0.14031085
 -0.59783735  0.19770919 -0.42230214 -0.08202828  0.1794114  -0.21732706
 -0.02004933 -0.17359991]"
2783,217,"[ 1.45725709  0.66719493 -0.91472319 -0.14150753 -0.62094872  0.1350261
 -0.27361888  0.44898205 -1.03934878  0.00375184  0.08251502  0.00665781
  0.24038835 -0.33396752 -0.75543433  0.31148005  0.37679042 -0.09925139
  0.07919668  0.29604248  0.14623777 -0.00541592  0.32643864  0.5990037
  0.59090354  0.37715645  0.91455668 -0.50617747 -0.7464119   0.64375123
 -0.22960586  0.75260667]"
2784,1782,"[ 7.46406152 -1.46352678  2.2888667  -0.46151289  0.3068226   0.79069399
  1.93958776  1.98040459  0.19155636  1.53799393 -2.13770294 -0.66322081
  1.45379237 -1.08484707 -0.94971624  0.36404437  1.17154462  0.74459814
  0.36935354  0.37826713 -1.03147004 -0.21117313  0.55990502  0.25805917
 -0.99375247 -1.27586495  0.27155166 -0.31542104  0.52386385  0.48428046
 -0.58847665  0.46761438]"
2785,3495,"[ 15.19277019  -3.88725299  -3.80510871  -5.48259884  -1.84104537
  -0.82257376   3.91008766   6.08426412  -1.42366445   1.10935101
   0.35814152   1.34776245   0.15847776  -0.16672608  -0.87607956
  -0.46238232 -11.26285264  -1.6961162    3.38253582  -2.49539339
   0.44407637   0.38109439   0.75885208  -0.28055975   1.60456954
   2.3211052    2.21719259   2.75176169  -0.38922462  -1.16359204
   1.14936062  -0.07182237]"
2786,1431,"[ 1.82710756 -0.14499228 -0.79247696 -0.27679606 -0.13338239  0.64852698
 -0.16229726  0.59554654 -0.28424261 -0.16631786  0.19443886  0.03833221
  0.33322457  0.03390556 -0.09387853 -0.17763412  0.29877662  0.30755947
 -0.14713193 -0.50540545 -0.83837358  0.26747163  0.13656306  0.25784921
  0.26828144 -0.19914693 -0.25003307 -0.26504611  0.23924196  0.09385463
 -0.49141533  0.03403063]"
2787,2156,"[ 2.36030461e+00 -2.75334536e-03  8.44251462e-02 -9.71493041e-01
  4.94934801e-01  4.50433867e-01  6.26208081e-01  1.05397276e+00
 -6.27008845e-01  3.57227476e-01 -3.12317006e-01 -1.75693839e-01
 -4.48712077e-01  7.06639381e-01  8.28902730e-01 -1.41933196e-01
  7.53781697e-01 -3.94242845e-01 -4.91011951e-01 -5.08605248e-01
 -1.29696933e-01  3.22252268e-02 -1.00465774e-03  2.84586555e-01
  5.54655397e-01  2.25533004e-01 -2.97617284e-02  1.20429228e-01
  1.93056540e-01 -2.06961177e-01 -1.74059672e-01 -6.03984157e-01]"
2788,6642,"[10.75943418 -1.48233865 -0.49987115 -2.41426118  1.45501241  0.65118841
 -0.87965888  3.43836485 -0.46807171 -0.47508514 -0.08480039  2.78637405
 -0.86983478  1.24093359  2.73011191 -0.12740893 -0.2177332  -0.08714765
 -0.15590038 -0.94051992 -2.24415798  1.10006476 -0.42499401  0.5762987
  0.96106171  1.09811493 -0.43550572 -1.8524729   0.86461377  0.63726823
  1.05671281 -0.30619019]"
2789,5738,"[ 0.82438367 -0.69349081 -0.00247607 -0.06201579  0.07267724 -0.02555511
 -0.20057497  0.42303156 -0.04827552  0.05954949  0.03733994  0.02933861
  0.02507729  0.06601793 -0.0429406   0.01170156  0.12227592  0.00175534
  0.07453391 -0.01159354  0.15095761  0.5963086  -0.03388238 -0.04991311
 -0.09699087 -0.41126665  0.10318824 -0.1591277   0.11522925 -0.03991019
 -0.00241344 -0.16607995]"
2790,1835,"[ 6.59180016 -1.21031142 -0.82713712 -1.586917    0.32017068  0.86070014
  3.22980414  0.47451408  0.73186272  1.27930165 -0.69351734 -0.97454685
 -0.97996807  0.47763646 -0.15059065 -1.0564436   1.85430287 -0.20039503
  1.06702798  0.11858732 -1.78926336 -0.30197976 -0.49530339 -0.22529179
 -0.46666898  0.40381926  0.07895456 -1.16722591 -0.69033951  0.1655111
 -0.25481099 -0.02989274]"
2791,5235,"[ 5.05231131  0.19906028 -2.29170275 -3.63680254  2.50877112  3.23032557
  4.75944161 -0.11178036  1.62494942  1.11139836  0.21221374 -0.99314292
  0.13715478  0.30480954 -1.8467368  -0.83405674  1.4976935  -0.09770365
  0.92279866 -0.04983193  0.02564516 -0.71323675  0.49554968 -0.22827554
 -0.51304821 -0.39985934  0.14357926 -0.7247241  -0.36907528 -0.19806432
 -0.65403809  0.25825069]"
2792,5337,"[ 4.83132937  0.10275406  0.90142317 -2.06492231  1.17115857  0.34485623
  2.24466467  0.42892069 -0.20771036  0.88950765  0.60497441  0.42631113
  0.38708676  0.58605512  0.37403652 -0.91256866  2.1326433  -0.34898969
  0.15812618  0.37291613 -0.21972304  0.13185592 -0.59097972 -0.39989742
  0.16568506  1.07795019  0.10417293  0.08390612  0.40230241  0.7167232
  1.45955108 -0.00766074]"
2793,422,"[ 4.22472356 -2.11673068 -0.06008086 -0.36925339  0.13574623 -0.35448808
 -0.41290158  1.62518508 -0.29938849  0.90007802 -0.58446136  0.51725991
  0.29154851 -0.06538738 -0.9653848   0.09905351 -1.69133597 -0.15566709
 -0.50485148 -0.45585847  0.42745913 -0.41842042 -0.362922    0.94145713
 -0.43811574 -0.12398364  0.4313764   0.03088917  0.30301551  0.26206766
 -0.67949285  0.11507298]"
2794,782,"[ 0.48078496  0.20131162 -0.37357148  0.00299481 -0.61591901 -0.00824745
 -0.12220369 -0.04373994  0.12815173  0.06950013  0.1015521   0.01502749
  0.01835045 -0.10126962 -0.26140132  0.14672935  0.46666423 -0.11776679
  0.14769465 -0.07005098  0.29852862  0.12745723  0.29865564  0.27014157
 -0.15045947 -0.19383525  0.20861301 -0.22627792 -0.18712246  0.18184431
 -0.29280205  0.21246333]"
2795,1426,"[ 3.27048419 -0.68541686 -0.90227788 -0.87744489 -0.35400429  1.05121298
  0.90348964 -0.34692004  0.37463881  0.65592943 -0.34483617  0.01861703
 -0.3826565   0.48900854  0.45250877 -0.16956658  0.04692265 -0.18878747
 -0.20437308  0.33996481  0.24531425  0.21104408  0.49178912  0.29941146
  0.11336047 -0.76623246  0.97476858 -0.38397749 -0.84736183 -0.6940624
  0.0935242   0.27461301]"
2796,1235,"[13.94128365 -0.62584645  5.89614034  3.76487613  0.89048879  1.65451177
  3.30769634  1.44448643  0.13324864  2.03170218  0.31968848 -1.68058243
  1.23002314 -2.74703872  0.88897462 -0.20840678 -1.16109252 -0.06181727
  0.60257499  0.93435194 -1.15458452 -0.80210598 -0.51333144 -0.07485104
  0.10548146 -2.48309181  0.02934842  0.47211626 -1.72274866  0.15896166
  0.52829035 -0.91586944]"
2797,4283,"[ 0.27119374  0.09249944 -0.22724544 -0.25252306 -0.01048464 -0.15694687
  0.10699654  0.02602128 -0.20769224  0.04422577 -0.00105233  0.00426809
  0.02409292 -0.1730884  -0.477448    0.22099034  0.27167671 -0.16059079
  0.2375533  -0.08114518  0.31122644  0.0019342  -0.04415937  0.08850375
  0.14214817  0.11294404  0.52842323 -0.00632891 -0.14125268 -0.00445877
 -0.14843916  0.09104362]"
2798,5965,"[ 8.14469217  0.46897036 -2.71450111  0.71507912 -1.55002582 -0.30921855
 -1.2377166   1.32965369  1.16874223 -1.53826294  0.13425639 -0.17388635
  1.2790113  -1.58747311 -1.46437069 -0.22589968  0.58289744 -0.03877126
 -0.46033555  0.19916243  0.89261219  0.2213123   1.82564192  2.33942953
  1.33755978  0.43758919  0.73702594 -0.78406174 -1.05385895 -0.01079495
 -0.48876576  0.77825485]"
2799,2307,"[ 1.06405977e+01 -2.83622634e+00  1.00844196e+01  6.53041077e-01
 -1.24364776e+00  1.87914151e-01 -2.78402367e-01  2.84702716e+00
  7.44689143e-01  2.07413150e+00 -9.92689171e-01  1.00591704e-02
 -1.15433890e+00 -1.10472543e+00  1.14634358e+00  5.81048888e-02
  1.47204475e+00 -2.16207706e+00  3.04399510e-01  6.23974496e-01
 -5.78212683e-01 -1.37641118e+00  8.27130119e-01  1.08802584e+00
  2.11213063e+00 -3.43619712e+00 -5.54120539e-02  5.67887845e-01
  8.90974370e-01 -9.62909509e-01 -2.82298534e-01  2.75798825e-01]"
2800,1090,"[ 3.74658487  0.3188458  -1.23760574  3.35584013 -0.85498307 -0.25998162
  0.33476548  1.20602584 -0.14627109 -0.85581675  1.20425891  0.13187886
  0.74382906  0.54743012 -0.37876668  0.57510818  0.79156899 -0.06230278
 -0.3201142   0.31412179 -0.12315717  0.24060806  0.41282288 -0.29772486
  0.16801251 -0.59221747  0.80070222 -0.05949673 -1.45816374 -0.82293782
  0.04263602 -0.6846601 ]"
2801,3466,"[27.12813027 -1.98868231 -1.48836417 -4.94824819 -0.49859941  2.06473393
  8.95529868 -0.96930234  2.08759943  4.41729048  0.878561    1.20637982
  0.15459083  3.22723114  3.14197917 -0.72034433  7.25431845  3.67927019
 -1.12740629 -0.7743225  -1.03717006 -2.80941454  1.50738768  5.19229227
 -2.89450833  2.33278193 -0.49863364 -1.13979278  0.97486451  0.4876231
  0.60229086 -0.15692091]"
2802,249,"[ 9.7301215  -1.9754733  -0.29924124  2.36587675 -0.13211277 -2.68513728
 -1.05004597 -0.88086331  1.6970683   0.64549575  0.54474214  0.37851731
  1.03559412  0.05432446  0.86754128 -0.09930854  0.70573295 -0.10495886
 -1.16052985  0.01577948  0.50860843  0.14338536 -0.12244964  1.21544824
 -0.75039863 -0.53435138 -0.21937849  0.01065962  0.63307687 -1.25355315
 -1.81365506  0.41279798]"
2803,4308,"[ 0.09739828  0.03520181 -0.06781385 -0.05709524  0.01061573 -0.12226379
  0.06831225  0.11492967  0.00407732  0.04192801  0.05988004  0.02899871
  0.04974451 -0.01766427 -0.18348363  0.06287208  0.16325743  0.05836965
  0.1046341  -0.03021986  0.02599697  0.09592261  0.02019877 -0.0384022
 -0.08328597 -0.02965311  0.06416423 -0.06841597  0.09217268 -0.04203305
 -0.07171172 -0.12944349]"
2804,2495,"[ 5.01935758 -1.33011274 -1.09064993  1.29365496  0.72519261 -1.73508971
  0.59818642  1.00864201  0.64405041  1.97807    -0.67498666  0.32633219
 -0.65213745  0.73704608 -0.40862303  0.1750922   0.49568008  0.35966157
 -2.76505992  0.31784205  0.31226295  3.44324264 -1.2515461   0.6538941
  1.12655295  0.56216689  0.26219864  1.62808287  0.31643079  0.213117
  1.19922745 -0.84486264]"
