,node,embedding
4828,6275,"[ 0.67737432 -0.53756899  0.48333305 -0.02915774 -0.27044221  0.32958115
  0.26314785 -0.12335667  0.4010617   0.30729793 -0.41345486 -0.12342044
 -0.05673529  0.21537755 -0.18798202 -0.15077174 -0.13365158 -0.33457686
  0.41976554  0.28685522  0.30561962 -0.02429658  0.12125165 -0.28965451
 -0.16387675  0.34627463 -0.10379912 -0.27454179  0.14317144 -0.06603652
 -0.08944128 -0.26027454]"
4829,3911,"[ 0.44070435 -0.40314909  0.32372861  0.02714317 -0.04150414  0.17403027
  0.06555436 -0.02365766  0.20983187 -0.12793996 -0.49263182  0.05540564
  0.00188568  0.04513375  0.20768957 -0.18826426  0.16017766  0.14364211
  0.09340242  0.0324139   0.19370502 -0.04134312  0.18532886 -0.17720147
  0.26553831  0.40195044 -0.18989941  0.0427109  -0.35889096  0.11351516
 -0.00822446  0.13049725]"
4830,5016,"[ 0.15627596 -0.12135279  0.1224915   0.09496156 -0.08772089  0.11823688
  0.00845178 -0.08496589 -0.06102623  0.09176003 -0.1904444  -0.11557075
 -0.01428955  0.09897077  0.13212371  0.04706433  0.00527827 -0.02857339
  0.05439466  0.00840383  0.03017916 -0.05511126 -0.09744565  0.1269577
  0.06243429  0.0909986  -0.05624631 -0.09847092 -0.06775843 -0.05699019
  0.07769937  0.0559259 ]"
4831,3299,"[ 0.78341934 -0.57269657  0.65584303  0.1534674  -0.09102875  0.0833081
  0.18167915 -0.05968821  0.44913264  0.15778922 -0.53511836 -0.01490942
 -0.28064644 -0.06292882  0.167534    0.19769842 -0.17562201 -0.29197553
 -0.13373139  0.25555624  0.1876087  -0.06510857  0.04666459 -0.17173287
 -0.04827144  0.63823169 -0.10456908 -0.03190364 -0.12017868  0.10600012
 -0.19730376  0.31091809]"
4832,29,"[ 0.87830766 -0.80175239  0.67907903  0.02766275 -0.37573519  0.72579342
  0.01639579  0.19699546  0.54712461  0.07681564 -0.67162922 -0.04095566
  0.19172231  0.41599094  0.60756383 -0.09199034 -0.39758331 -0.34440934
  0.0885134  -0.20276579  0.1881194  -0.22482766 -0.08211605  0.01825029
 -0.08520829  0.48783878 -0.28547485  0.19769734  0.00612015  0.20236578
 -0.28015012  0.09589918]"
4833,3267,"[ 0.56910844 -0.66205441  0.47735773  0.09315508 -0.12977093  0.45737961
  0.44422519 -0.18891579  0.33237473  0.08962794 -0.80664576 -0.12359402
 -0.00879978  0.32211451 -0.30366891 -0.19233688 -0.04467288 -0.39564968
  0.21629242  0.14593027  0.54551565 -0.08361312  0.03085456 -0.46584977
  0.14381572  0.4947744  -0.02806314 -0.09706815 -0.02768324 -0.06494141
  0.01928998  0.04002617]"
4834,6360,"[ 0.58636332 -0.43012018  0.56221847  0.09570191 -0.24246028  0.48950875
 -0.01832148 -0.21409069  0.25679052  0.16581016 -0.70727915 -0.2250611
  0.0217643   0.18783951  0.4069205  -0.04520513  0.06617453 -0.25265872
  0.12223237  0.15951833  0.23416048 -0.13649543  0.28436389 -0.04450902
 -0.04658035  0.52921803 -0.25904857 -0.17221306 -0.14753712  0.37700034
  0.18517291  0.21722602]"
4835,4528,"[ 1.06040014 -0.64181138  0.94766698  0.27712203 -0.30626627  0.52836037
  0.15909418  0.04676046  0.37379765  0.44122429 -0.85506299 -0.05333697
 -0.44981848  0.17487289  0.06125152 -0.01396042  0.01886866 -0.52779021
 -0.24656264 -0.13369685  0.37384979 -0.01315144  0.18956245  0.00690077
  0.01973533  1.0232444   0.1669864  -0.07649818 -0.36092877  0.30105339
 -0.43638948  0.17816532]"
4836,1331,"[ 0.75277204 -0.69383207  0.51767726  0.16504157 -0.24159529  0.60141721
  0.15324188  0.00889727  0.27360923  0.10317584 -0.67836062  0.06526608
  0.18634467  0.38619246  0.33666769 -0.23496709 -0.0897749  -0.54372118
  0.46828293  0.03514623  0.55935831 -0.14001077  0.15591828 -0.36215133
  0.0021343   0.75381749  0.02381733  0.06510979  0.1668516   0.36879281
 -0.11796486  0.16845058]"
4837,4558,"[ 0.75277204 -0.69383207  0.51767726  0.16504157 -0.24159529  0.60141721
  0.15324188  0.00889727  0.27360923  0.10317584 -0.67836062  0.06526608
  0.18634467  0.38619246  0.33666769 -0.23496709 -0.0897749  -0.54372118
  0.46828293  0.03514623  0.55935831 -0.14001077  0.15591828 -0.36215133
  0.0021343   0.75381749  0.02381733  0.06510979  0.1668516   0.36879281
 -0.11796486  0.16845058]"
4838,4837,"[ 0.75277204 -0.69383207  0.51767726  0.16504157 -0.24159529  0.60141721
  0.15324188  0.00889727  0.27360923  0.10317584 -0.67836062  0.06526608
  0.18634467  0.38619246  0.33666769 -0.23496709 -0.0897749  -0.54372118
  0.46828293  0.03514623  0.55935831 -0.14001077  0.15591828 -0.36215133
  0.0021343   0.75381749  0.02381733  0.06510979  0.1668516   0.36879281
 -0.11796486  0.16845058]"
4839,4833,"[ 1.12876744 -0.83114235  0.13003761  0.20110788  0.14850607 -0.21964423
  0.08454493  0.11206583  0.21822745  0.28712414 -0.1452166   0.27780701
 -0.14939829 -0.24256314  0.05817836  0.41841232 -0.61463614  0.32563209
  0.38331846  0.20393681 -0.02930576 -0.29589416  0.07071054 -0.52537354
 -0.09992151  0.46754015 -0.17519685 -0.03302785 -0.21026649  0.07743021
 -0.29640727 -0.12796397]"
4840,4666,"[ 0.2939661  -0.19728476  0.08430059  0.31742819  0.17775175  0.20978428
 -0.05954465 -0.05585706 -0.03641694  0.04634322 -0.27135545 -0.03303971
  0.02384437 -0.12768122  0.08707829 -0.18095214 -0.12451667 -0.0874513
  0.18619795 -0.06125441  0.13083845 -0.12387807  0.0488953  -0.14947788
 -0.09452902  0.17690783 -0.08394017 -0.07001519 -0.25856395  0.03133401
  0.0895253   0.21091708]"
4841,545,"[ 1.58307104 -1.22426748  1.15062585  0.00822628 -0.50834823  0.45414045
  0.42972121  0.38372463  0.54692673  0.40199729 -0.69450396  0.20482362
 -0.7817553   0.5719883   0.50885346  0.01634762  0.16933528  0.05511717
 -0.54019444 -0.11199707 -0.18965196  0.14448848  0.05755592 -0.03427221
  0.28948673  1.1061996  -0.23711667 -0.56696859  0.0940605   0.57857627
 -0.19669069  0.59917562]"
4842,3236,"[ 1.58075157 -1.23845     0.91066196 -0.15977966 -0.14834237  0.49709213
  0.3401007   0.21219649  0.70561877 -0.00519992 -0.51793757 -0.28920336
  0.01094799  0.29869231  0.06887012 -0.13837158  0.13658752  0.28648531
 -0.59359446 -0.24235804  0.32739886  0.31532715  0.20953587 -0.52375812
  0.25508147  0.02746421 -0.08873578 -0.4042505   0.0033186   0.02299755
  0.23707076  0.24206518]"
4843,369,"[ 0.57596405 -0.5418401   0.27865961  0.23726813 -0.1679276   0.3851976
  0.060786    0.18871039  0.07393458  0.03253635 -0.64967066  0.1063509
  0.12653454  0.1707986   0.18200043 -0.20399616  0.0939356  -0.32610141
  0.17050187 -0.17352631  0.54672801 -0.0902236   0.17475171 -0.2590541
  0.10901297  0.67780535  0.15003081  0.1093701  -0.09297582  0.18879673
 -0.05072327  0.0303072 ]"
4844,5452,"[ 0.77079901 -0.4690942   0.74165127 -0.22968066 -0.26304286  0.4062954
 -0.10862785  0.43114953  0.63959669 -0.09975898 -0.47113553 -0.08028826
  0.20822121  0.44850868  0.30976985  0.06973465 -0.18295661  0.06354667
  0.07241911 -0.04223016  0.05337525 -0.08892305  0.05871047 -0.13104234
  0.14597065  0.2547406  -0.29771976 -0.13459768  0.13766137  0.08318312
 -0.20342553 -0.1062729 ]"
4845,5149,"[ 0.38448658 -0.27770712  0.39999075  0.13526106 -0.14440511  0.35568283
 -0.04047186 -0.08528473  0.13646548  0.12564536 -0.34483527 -0.07061875
  0.05580797  0.11529969  0.2428235  -0.03001653 -0.13904115 -0.11724256
  0.06533139 -0.02112317  0.0497458  -0.12430176  0.07126283  0.1911955
 -0.28362502  0.33393868 -0.03795112 -0.02456657 -0.0450389   0.07401347
  0.07234165  0.11038587]"
4846,1771,"[ 1.29932634 -0.736261    1.08699637 -0.1894064  -0.58965891  0.3428915
  0.19425374  0.32852618  0.73351754  0.10344137 -0.52703598  0.04080713
 -0.09010733  0.63773113  0.42620482  0.16628281  0.11562254  0.29467705
  0.30833808 -0.16873892 -0.1082859  -0.16804316  0.07332403 -0.31999712
 -0.42657566  0.589439   -0.54326426 -0.06016577  0.39346779 -0.12991642
 -0.00776956  0.33081652]"
4847,2619,"[ 0.41105141 -0.33501971  0.51308928  0.04976484 -0.22117595  0.34223044
 -0.05679014 -0.08939104  0.34765497  0.11347479 -0.66300545  0.08186806
 -0.06246498  0.29130111  0.35457415 -0.24630722 -0.00553788 -0.32691052
 -0.05774315 -0.12225354  0.16101401 -0.29348542 -0.14327564 -0.01473199
  0.12855862  0.47636377 -0.08577366  0.01019261 -0.31938178  0.24931
 -0.08268268  0.07644137]"
4848,4904,"[ 0.31350628 -0.27498349  0.29166588 -0.0465664  -0.2019574   0.30652978
  0.16094997 -0.13481925  0.28017297  0.03150602 -0.20997553 -0.13513442
 -0.01528541  0.2750547  -0.08743675 -0.16549045 -0.17387382 -0.17284539
  0.38708414  0.09300602  0.1944241  -0.15221668 -0.08292991 -0.28944504
 -0.17613713 -0.01015891 -0.10950271 -0.05410939  0.23304739 -0.01057745
  0.14394868 -0.083131  ]"
4849,2198,"[ 0.5748895  -0.32452635  0.60972295  0.14594863 -0.36159538  0.52096334
  0.11705241  0.06795071  0.00808283  0.04199092 -0.35420123  0.11909933
 -0.27006215  0.12207683  0.09712638 -0.13759837  0.15046458 -0.09417168
  0.38473311 -0.07599677  0.14696902 -0.09635827  0.00733662 -0.03691794
 -0.13008158  0.61284019  0.1118183  -0.04745455 -0.2805847   0.09825861
 -0.09081711  0.1432983 ]"
4850,4955,"[ 0.5748895  -0.32452635  0.60972295  0.14594863 -0.36159538  0.52096334
  0.11705241  0.06795071  0.00808283  0.04199092 -0.35420123  0.11909933
 -0.27006215  0.12207683  0.09712638 -0.13759837  0.15046458 -0.09417168
  0.38473311 -0.07599677  0.14696902 -0.09635827  0.00733662 -0.03691794
 -0.13008158  0.61284019  0.1118183  -0.04745455 -0.2805847   0.09825861
 -0.09081711  0.1432983 ]"
4851,4855,"[ 0.55849079 -0.50694535  0.39432808  0.13217664 -0.13179966  0.25377725
  0.15669636 -0.30749328  0.17620474 -0.01035552 -0.58292797 -0.2702876
  0.05196578  0.2264266   0.17555581 -0.11523584 -0.05810128 -0.25039887
  0.03871682  0.25465127  0.17716597  0.00509559  0.01811049 -0.00202547
  0.14228005  0.05369342 -0.17609535 -0.16893676 -0.2729948  -0.0975381
  0.33215243  0.1924559 ]"
4852,5314,"[ 0.57823214 -0.18491672  0.64479509  0.07023175 -0.17595555 -0.03408582
  0.03305597 -0.20973076  0.22393621  0.30305987 -0.28181489 -0.14860934
 -0.36893075  0.10791038  0.18085654  0.13306699 -0.06923639 -0.07349942
 -0.35091449  0.15700632 -0.11444953 -0.03099237 -0.06544473  0.15531099
 -0.10371958  0.40013724 -0.08709248  0.00623649 -0.1205192   0.32336935
  0.05976169  0.36663729]"
4853,2072,"[ 1.50394231 -1.05731129  0.95120762  0.03959723 -0.72789109  0.47937154
 -0.03678202  0.20329632  0.69014849  0.75797502 -0.86773574 -0.12779997
 -0.1495918   0.74864027  0.78260425  0.21080609  0.14292486 -0.1769191
 -0.32214192  0.11232913  0.16078995 -0.01234121  0.04643044  0.02133523
 -0.06081074  0.942345   -0.19129261 -0.48643766 -0.05741216  0.36850471
  0.0656658   0.09833819]"
4854,4862,"[ 0.52058126 -0.16906789  0.68102633 -0.13380526 -0.26470472  0.14629638
 -0.13680586 -0.02196073  0.48686643 -0.08331034 -0.4541197  -0.20042914
  0.2702122   0.09650129  0.07864236  0.14384695 -0.19032677 -0.37210413
  0.27891626 -0.01284     0.39318265 -0.24636949  0.0567182  -0.13890412
 -0.01805066 -0.03206792 -0.10288323  0.26104243  0.27216345 -0.28368346
 -0.00412083  0.05205315]"
4855,2569,"[ 0.67804734 -0.42566925  0.61503908  0.08330714 -0.31467804  0.40514397
  0.30612715 -0.12272856  0.34838211  0.12518088 -0.43556755 -0.13339217
 -0.14308282  0.32240177 -0.01389117 -0.14565615 -0.26376477 -0.3412892
  0.63919999 -0.02366851  0.36847175 -0.08189142 -0.00317524 -0.49438734
 -0.23101892  0.29675718 -0.18453697 -0.12350259  0.33335161  0.2077406
 -0.23623244 -0.19924961]"
4856,1075,"[ 1.21519848 -0.77326621  0.66335639  0.09250517 -0.70272758  0.77989903
  0.10317865 -0.19467704  0.13913675  0.0537417  -0.5746698   0.27097293
 -0.364471    0.50266035  0.09515751 -0.31523702  0.01945848 -0.33903403
  0.17063244  0.06282427  0.20987096  0.13783296 -0.18677919 -0.26658348
  0.0697099   0.5809483   0.0803107  -0.05151261 -0.33978829  0.18701242
 -0.21279098  0.11579441]"
4857,1184,"[ 0.84922306 -0.69072836  0.53450793  0.13739538 -0.43647489  0.60357254
  0.18538454 -0.17642206  0.22607802  0.06800987 -0.50985168 -0.0121717
 -0.18011672  0.44442857  0.2288411  -0.14166735 -0.08049056 -0.2551035
  0.02693061  0.11839073  0.22659929 -0.02243235 -0.17048651 -0.14316603
  0.03431101  0.40018435 -0.15634799 -0.10179413 -0.30898693  0.21554417
 -0.12582312  0.13353382]"
4858,2731,"[ 0.61517933 -0.28016375  0.78367465  0.10557064 -0.28309259  0.34997523
 -0.17733626 -0.25457346  0.35825984 -0.13239222 -0.82209262 -0.20215206
  0.12180574  0.39915057  0.43464498 -0.18423504 -0.38129638 -0.34048545
 -0.00332919 -0.11936787  0.33180402 -0.14040837 -0.3509685  -0.08568029
  0.34493872  0.06419836 -0.12956677  0.22836943 -0.21707849 -0.05222944
 -0.03495566  0.0680303 ]"
4859,5126,"[ 0.65958789 -0.37850931  0.92800006 -0.02886357 -0.34522583  0.29620853
 -0.1654635  -0.14312849  0.6607499  -0.19634536 -0.94706633 -0.15800024
  0.16751527  0.36193823  0.37923186  0.00438123 -0.03165655 -0.29059225
 -0.26023334 -0.19641747  0.26197455 -0.27417123 -0.29661206 -0.10317044
  0.42286648  0.07570753 -0.19180988  0.06877239 -0.210096    0.02670785
  0.11708154  0.23957642]"
4860,4767,"[ 0.21734544 -0.21388241  0.3255387  -0.02329993 -0.05697715  0.08122885
  0.04057088 -0.03365688  0.43243627  0.00639172 -0.47405787 -0.07207582
  0.07978545  0.12066369  0.08960703  0.05420904 -0.13037073 -0.15479175
  0.08261413  0.06713627  0.20542541 -0.1402435  -0.11631952 -0.14525483
  0.00434501  0.17338522 -0.32523437  0.01123332 -0.14930176 -0.04723755
  0.10440149 -0.00361537]"
4861,4176,"[ 0.29558799 -0.29513771  0.27110598  0.14276546 -0.11144945  0.31593454
  0.02604599 -0.1320253   0.10184192  0.01842484 -0.48146106  0.04119384
  0.00130903  0.178717    0.05275891 -0.17688633 -0.07494645 -0.16527995
  0.17085228  0.02965302  0.33037798 -0.19984705 -0.04527826 -0.22445997
 -0.01700253  0.34410528  0.01130749  0.17738777  0.08557084  0.02558109
 -0.10309588 -0.02280434]"
4862,2087,"[ 0.18530779 -0.25527308  0.14659455 -0.00620529 -0.09786616  0.19780968
  0.14044899  0.02346462  0.21052385  0.01747758 -0.1990438  -0.04393964
  0.03978905  0.27923817  0.06174996 -0.06321738 -0.17025027  0.0183789
  0.02553326 -0.09823523  0.09255499 -0.08469735 -0.12397953 -0.02558447
 -0.03111743 -0.02861972 -0.22026339  0.01238989 -0.00966465 -0.05234764
  0.02063914 -0.02196592]"
4863,5584,"[ 1.3270763  -0.85460645  0.73431631  0.08343107 -0.52558023  0.54304424
  0.02203109  0.04841584  0.41991062  0.11413364 -0.81481286  0.06158776
 -0.23299565  0.33310703  0.36167367 -0.13303299  0.12626996 -0.34257937
  0.03139298  0.12698587  0.76630436  0.17636291  0.19889525  0.07743482
  0.03796301  0.77514834  0.07122158  0.26567124 -0.39361065  0.13186965
 -0.50524552  0.03723879]"
4864,1808,"[ 1.0862036  -0.77598513  0.96017964  0.01857034 -0.51498576  0.88670223
  0.27464984 -0.24738402  0.38149612 -0.01548544 -0.74310981 -0.26104525
  0.07695201  0.55065519  0.12724542 -0.16993605 -0.3331601  -0.79342912
  0.43895007  0.13622933  0.67917958 -0.23799759  0.16308929 -0.66087705
  0.22085685  0.52030204 -0.08489059  0.20209165  0.51588325  0.19968876
 -0.20657557  0.03314783]"
4865,5686,"[ 0.25764348 -0.22018899  0.29983182  0.02469815 -0.14639477  0.36714211
  0.16587098 -0.05100836  0.12828103  0.07462874 -0.23687003 -0.133307
 -0.00370041  0.14193111 -0.00258155 -0.11845178 -0.02632044 -0.26822679
  0.33057121 -0.01544798  0.31317197 -0.09822755  0.13770401 -0.35453903
 -0.01581564  0.26620453 -0.03066065 -0.03476727  0.11438663  0.08849116
  0.01647242  0.04326068]"
4866,998,"[ 1.17784135 -1.06047365  0.7354654   0.01732954 -0.24687623  0.3879401
  0.18966297  0.18463492  0.51854722  0.12510073 -0.6700412  -0.25444119
 -0.03695221  0.38411891  0.71649889  0.12036783  0.30849002  0.15730448
 -0.04898936  0.00222366  0.06298139  0.25863929  0.31080638 -0.09240124
 -0.00421007  0.47830116 -0.23639199 -0.35503484  0.10864198  0.42170526
  0.41423636  0.5072659 ]"
4867,1776,"[ 0.60014332 -0.46924859  0.58716951  0.02700207 -0.35287714  0.49581614
  0.12243588 -0.12664622  0.25449295 -0.04796568 -0.4382673  -0.19605337
  0.070319    0.30408201  0.15563012  0.04728816  0.00587318 -0.24945703
  0.37293784 -0.1124133   0.27050151 -0.14871851 -0.0837488  -0.04353637
 -0.11895538  0.03004724  0.1347554   0.0810681   0.18280081  0.12484304
  0.07619565  0.22750985]"
4868,4851,"[ 0.36513682 -0.16767422  0.44744425  0.00779237 -0.0915263   0.33702308
 -0.02833016 -0.09094789  0.15020728 -0.02657166 -0.36568355 -0.20572946
  0.15065588  0.0023416   0.07928984 -0.1101575   0.05847352 -0.38896348
  0.42166862 -0.1483263   0.35287121 -0.27857556  0.01786748 -0.26499054
  0.01821618  0.11937521  0.26941492  0.05440593  0.1761143   0.0604991
  0.09158473  0.07191905]"
4869,4265,"[ 0.14922771 -0.18517829  0.13849337  0.09734981 -0.06008968  0.19092894
  0.06702107 -0.05237984  0.04145551  0.00606268 -0.35502406 -0.07286417
  0.05798435  0.09922923  0.10895197 -0.07544748  0.04056484 -0.15751764
  0.12424077 -0.03053527  0.1684767  -0.12594519  0.07736095 -0.16676301
  0.18646847  0.27213206  0.01076609  0.01000885 -0.10294449  0.148983
  0.00225464  0.04558235]"
4870,4371,"[ 0.64280505 -0.44685133  0.14708012  0.40347792 -0.01927456  0.02249619
 -0.13176417 -0.00496002 -0.10381394  0.21833628 -0.50337589  0.10516688
  0.01916947  0.02904571  0.35228314  0.05339024 -0.5072637  -0.14791207
 -0.0888042   0.09919107  0.22296321 -0.18728242 -0.12947081 -0.09390916
  0.30951595  0.36577452 -0.249671    0.25218732 -0.1999024   0.24531288
 -0.13428617 -0.28653937]"
4871,1893,"[ 1.57402206 -1.51667701  0.30939552  0.05937127 -0.57084729  0.45956181
  0.68912407  0.10918191  0.39860063  0.42658525 -0.29619143  0.20741023
 -0.45170092  0.57722472  0.13734774 -0.05051915  0.05112817  0.28344071
 -0.12980777 -0.03299663 -0.06188089  0.23686094 -0.41923677 -0.45544902
  0.4216133   0.28664174 -0.13617953 -0.32181472 -0.03957088  0.16590039
 -0.33380932  0.21078527]"
4872,1073,"[ 0.36387499 -0.26882078  0.11390582 -0.10054234  0.00587804  0.15875595
  0.03892617  0.14563787  0.10496771  0.01674235  0.00576391 -0.15449195
  0.19733366  0.12967365  0.0179206   0.02800764 -0.17301652  0.11545857
 -0.05613999 -0.14233774  0.02417238 -0.02184229 -0.09681951 -0.01142638
  0.06933252 -0.13175733  0.05010499 -0.0313437   0.19232394 -0.13992283
  0.04513092  0.09817412]"
4873,4968,"[ 0.77150918 -0.52463453  0.59635177 -0.0924161  -0.33725578  0.44509581
 -0.05743788 -0.15291182  0.50209063 -0.05050731 -0.59438968 -0.12161022
  0.00992629  0.44199286  0.20685502 -0.07599889 -0.32435917 -0.18977814
 -0.09394923  0.23985253  0.33185305 -0.05546062 -0.06416897 -0.00463173
 -0.13003336  0.0459588  -0.46073741  0.04028873 -0.12582932 -0.03304031
  0.21531439 -0.13023963]"
4874,1578,"[ 0.85121061 -0.94060911  0.26939993 -0.11182157 -0.22623059  0.43192775
  0.48030475 -0.05113779  0.40050647  0.26715466 -0.13549149 -0.00204028
 -0.05559858  0.5030931  -0.00834532 -0.3253455  -0.23254492  0.03965278
  0.04288982  0.28406987  0.22098413  0.26199317  0.10789354 -0.14987576
 -0.09880616  0.12466479 -0.15788556 -0.09949184  0.26253747 -0.01030045
 -0.15448232  0.13686695]"
4875,1650,"[ 1.10844176 -0.74352426  0.23276758 -0.03373819 -0.53231263  0.19936989
  0.2121557   0.05380509  0.11975739  0.03373453  0.21799737 -0.21090244
  0.11746095  0.68521117  0.12540381  0.39740938 -0.28048768 -0.13708842
  0.27143063  0.18126665  0.15671576  0.08961747  0.06413799 -0.10999616
 -0.39601507 -0.26818605 -0.0316274  -0.11963855  0.58854138 -0.01816025
 -0.12522234  0.24988649]"
4876,711,"[ 0.54362855 -0.52203441  0.37275724  0.00353958 -0.17643453  0.33782375
  0.19656522 -0.12563777  0.33354373  0.03495085 -0.39909977  0.14351834
 -0.0539137   0.23659726 -0.11691881 -0.18101233 -0.157831    0.04673674
  0.16721658  0.19401924  0.2147326  -0.0562603  -0.00917735 -0.16356306
 -0.05081529  0.28187896 -0.27575088  0.02870292  0.11664994 -0.06250684
 -0.06532267 -0.12217058]"
4877,1726,"[ 0.88109142 -0.97232831  0.62902324  0.13732131 -0.3640249   0.62712693
  0.27886765 -0.11895321  0.49031177  0.23585821 -0.92517723  0.05193529
 -0.042579    0.53194945  0.37407734 -0.13537548  0.05621275 -0.32521205
  0.13450151  0.16383624  0.41944409 -0.06770802  0.01396818 -0.3293529
  0.16603511  0.66072732 -0.15845217 -0.17741991 -0.18289342  0.54882496
 -0.27276108  0.10345905]"
4878,1026,"[ 1.01631565 -0.91332787  0.55258793  0.3185819  -0.24791123  0.55605004
  0.17893024 -0.23503608 -0.09953124  0.30785464 -0.83443198  0.01905649
 -0.10263062  0.24047855  0.45281122 -0.26143467  0.19418982 -0.3508454
  0.26953805  0.23082868  0.22007262 -0.21782668  0.37960829 -0.00154914
  0.03007103  0.99372413  0.282528    0.00471712 -0.29587894  0.48829442
 -0.12265847  0.46737035]"
